date,calories,smoothed_weight_lbs,fm_lbs_weak,ffm_lbs_weak,weight_pred_lbs,fat_pct_weak,tdee_weak
2018-04-22,2816,,48.44,146.21,194.65,24.88,1959.4
2018-04-23,1835,,48.68,146.39,195.07,24.96,1961.1
2018-04-24,1781,,48.64,146.56,195.21,24.92,1962.8
2018-04-25,1910,,48.59,146.72,195.32,24.88,1964.4
2018-04-26,2208,,48.58,146.87,195.44,24.85,1965.7
2018-04-27,2027,,48.65,146.99,195.64,24.86,1966.9
2018-04-28,1972,,48.66,147.11,195.77,24.86,1968.0
2018-04-29,2010,,48.66,147.21,195.87,24.84,1969.0
2018-04-30,2364,,48.68,147.31,195.98,24.84,1970.0
2018-05-01,2800,,48.79,147.4,196.19,24.87,1970.9
2018-05-02,2087,,49.02,147.5,196.52,24.95,1971.8
2018-05-03,2529,,49.06,147.59,196.65,24.95,1972.7
2018-05-04,2669,,49.22,147.68,196.9,25.0,1973.6
2018-05-05,2807,,49.42,147.78,197.19,25.06,1974.5
2018-05-06,2311,,49.65,147.87,197.53,25.14,1975.4
2018-05-07,2199,,49.75,147.97,197.72,25.16,1976.3
2018-05-08,1847,,49.81,148.06,197.87,25.17,1977.2
2018-05-09,1864,,49.78,148.16,197.93,25.15,1978.1
2018-05-10,1804,,49.74,148.25,198.0,25.12,1979.0
2018-05-11,1923,,49.69,148.35,198.05,25.09,1980.0
2018-05-12,1936,,49.68,148.46,198.14,25.07,1981.0
2018-05-13,1779,,49.67,148.57,198.24,25.05,1982.1
2018-05-14,1949,,49.61,148.7,198.3,25.02,1983.3
2018-05-15,1650,,49.6,148.83,198.43,25.0,1984.6
2018-05-16,2131,,49.5,148.97,198.48,24.94,1986.0
2018-05-17,1945,,49.54,149.12,198.66,24.94,1987.4
2018-05-18,2366,,49.53,149.24,198.78,24.92,1988.6
2018-05-19,1888,,49.64,149.32,198.96,24.95,1989.3
2018-05-20,1789,,49.61,149.28,198.89,24.94,1979.2
2018-05-21,2163,,49.56,149.06,198.63,24.95,1977.0
2018-05-22,1833,,49.62,148.8,198.42,25.01,1974.4
2018-05-23,1944,,49.58,148.57,198.15,25.02,1972.1
2018-05-24,2025,,49.58,148.38,197.96,25.05,1970.2
2018-05-25,1936,,49.6,148.26,197.86,25.07,1969.0
2018-05-26,2432,,49.6,148.18,197.77,25.08,1968.1
2018-05-27,1907,,49.73,148.13,197.86,25.14,1967.6
2018-05-28,1774,,49.72,148.1,197.82,25.13,1967.3
2018-05-29,1790,,49.67,148.09,197.76,25.12,1967.1
2018-05-30,2059,,49.63,148.08,197.7,25.1,1967.0
2018-05-31,1770,,49.66,148.07,197.72,25.11,1966.9
2018-06-01,2047,,49.61,148.06,197.66,25.1,1966.8
2018-06-02,1675,,49.63,148.04,197.68,25.11,1966.7
2018-06-03,2370,,49.55,148.03,197.59,25.08,1966.5
2018-06-04,2383,,49.67,148.02,197.69,25.13,1966.4
2018-06-05,3462,,49.8,148.0,197.8,25.18,1966.2
2018-06-06,2236,,50.23,147.99,198.22,25.34,1966.0
2018-06-07,1510,,50.31,147.97,198.28,25.37,1965.8
2018-06-08,1902,,50.19,147.95,198.14,25.33,1965.6
2018-06-09,2215,,50.17,147.93,198.11,25.33,1965.4
2018-06-10,2389,,50.25,147.91,198.16,25.36,1965.2
2018-06-11,1944,,50.38,147.89,198.27,25.41,1964.9
2018-06-12,1625,,50.38,147.87,198.24,25.41,1964.7
2018-06-13,1912,,50.28,147.84,198.13,25.38,1964.4
2018-06-14,1825,,50.27,147.82,198.1,25.38,1964.2
2018-06-15,1902,,50.24,147.8,198.04,25.37,1964.0
2018-06-16,1838,,50.23,147.8,198.03,25.36,1963.9
2018-06-17,1949,,50.2,147.82,198.01,25.35,1964.1
2018-06-18,1906,,50.2,147.87,198.06,25.34,1964.6
2018-06-19,1892,,50.18,147.96,198.15,25.33,1965.5
2018-06-20,2154,,50.17,148.12,198.29,25.3,1967.1
2018-06-21,1767,,50.23,148.33,198.56,25.3,1969.1
2018-06-22,1795,,50.17,148.57,198.74,25.25,1971.4
2018-06-23,1860,,50.13,148.76,198.89,25.2,1973.3
2018-06-24,1717,,50.1,148.76,198.86,25.19,1965.6
2018-06-25,2016,,50.04,148.33,198.37,25.23,1961.2
2018-06-26,1972,,50.06,147.75,197.82,25.31,1955.5
2018-06-27,2062,,50.08,147.2,197.27,25.38,1950.0
2018-06-28,2407,,50.12,146.72,196.84,25.46,1945.3
2018-06-29,2400,,50.26,146.35,196.61,25.56,1941.5
2018-06-30,2522,,50.4,146.06,196.46,25.65,1938.6
2018-07-01,3025,,50.57,145.84,196.41,25.75,1936.4
2018-07-02,2876,,50.89,145.66,196.55,25.89,1934.6
2018-07-03,3089,,51.17,145.5,196.68,26.02,1933.0
2018-07-04,3316,,51.51,145.36,196.87,26.16,1931.6
2018-07-05,1515,,51.91,145.22,197.13,26.33,1930.1
2018-07-06,1984,,51.8,145.08,196.88,26.31,1928.8
2018-07-07,1867,,51.83,144.94,196.77,26.34,1927.3
2018-07-08,2490,,51.82,144.79,196.61,26.36,1925.9
2018-07-09,1719,,51.99,144.65,196.63,26.44,1924.3
2018-07-10,2437,,51.94,144.5,196.44,26.44,1922.9
2018-07-11,1790,,52.1,144.35,196.44,26.52,1921.3
2018-07-12,2496,,52.07,144.19,196.26,26.53,1919.8
2018-07-13,1870,,52.24,144.04,196.28,26.61,1918.3
2018-07-14,1860,,52.23,143.89,196.13,26.63,1916.8
2018-07-15,1685,,52.23,143.74,195.97,26.65,1915.2
2018-07-16,3496,,52.17,143.59,195.76,26.65,1913.8
2018-07-17,1285,,52.63,143.43,196.06,26.84,1912.1
2018-07-18,1357,,52.46,143.27,195.73,26.8,1910.6
2018-07-19,1461,,52.31,143.11,195.42,26.77,1908.9
2018-07-20,1430,,52.19,142.95,195.14,26.75,1907.3
2018-07-21,1695,,52.06,142.79,194.85,26.72,1905.7
2018-07-22,1624,,52.01,142.63,194.64,26.72,1904.1
2018-07-23,1730,,51.94,142.49,194.43,26.71,1902.8
2018-07-24,1812,,51.9,142.39,194.29,26.71,1901.8
2018-07-25,1610,,51.88,142.34,194.22,26.71,1901.3
2018-07-26,1635,,51.81,142.37,194.18,26.68,1901.6
2018-07-27,1689,,51.74,142.51,194.25,26.64,1903.0
2018-07-28,1491,,51.69,142.75,194.44,26.58,1905.4
2018-07-29,1610,,51.58,143.08,194.66,26.5,1908.7
2018-07-30,2026,,51.5,143.38,194.88,26.43,1925.2
2018-07-31,2142,,51.53,143.44,194.97,26.43,1925.8
2018-08-01,1930,,51.6,143.39,194.99,26.46,1925.4
2018-08-02,1978,,51.6,143.3,194.91,26.48,1924.6
2018-08-03,2203,,51.62,143.23,194.85,26.49,1924.0
2018-08-04,2020,,51.7,143.19,194.89,26.53,1923.5
2018-08-05,1997,,51.73,143.17,194.9,26.54,1923.4
2018-08-06,2982,,51.76,143.18,194.93,26.55,1923.5
2018-08-07,2217,,52.06,143.2,195.27,26.66,1923.7
2018-08-08,2870,,52.15,143.24,195.39,26.69,1924.1
2018-08-09,2830,,52.42,143.29,195.71,26.79,1924.6
2018-08-10,3134,,52.68,143.33,196.01,26.88,1925.1
2018-08-11,2999,,53.03,143.38,196.41,27.0,1925.6
2018-08-12,1834,,53.34,143.43,196.77,27.11,1926.1
2018-08-13,2104,,53.31,143.47,196.79,27.09,1926.5
2018-08-14,2857,,53.37,143.52,196.89,27.11,1927.0
2018-08-15,2120,,53.64,143.56,197.2,27.2,1927.4
2018-08-16,2143,,53.69,143.61,197.3,27.21,1927.9
2018-08-17,2090,,53.76,143.65,197.41,27.23,1928.3
2018-08-18,1773,,53.81,143.69,197.5,27.24,1928.7
2018-08-19,2081,,53.76,143.73,197.5,27.22,1929.1
2018-08-20,3195,,53.81,143.78,197.59,27.23,1929.6
2018-08-21,1864,,54.17,143.82,197.99,27.36,1930.0
2018-08-22,2689,,54.16,143.86,198.02,27.35,1930.5
2018-08-23,1860,,54.38,143.9,198.28,27.42,1930.8
2018-08-24,2652,,54.36,143.95,198.3,27.41,1931.3
2018-08-25,1704,,54.57,143.99,198.55,27.48,1931.7
2018-08-26,1978,,54.5,144.03,198.53,27.45,1932.1
2018-08-27,1915,,54.52,144.07,198.59,27.45,1932.5
2018-08-28,1915,,54.52,144.11,198.63,27.45,1932.9
2018-08-29,2329,,54.51,144.16,198.67,27.44,1933.4
2018-08-30,2431,,54.63,144.2,198.83,27.48,1933.8
2018-08-31,3075,,54.77,144.24,199.01,27.52,1934.2
2018-09-01,2878,,55.1,144.28,199.38,27.64,1934.6
2018-09-02,2504,,55.37,144.32,199.7,27.73,1935.0
2018-09-03,1894,,55.54,144.36,199.9,27.78,1935.4
2018-09-04,1902,,55.53,144.41,199.93,27.77,1935.8
2018-09-05,2211,,55.52,144.45,199.97,27.77,1936.2
2018-09-06,1942,,55.6,144.49,200.09,27.79,1936.6
2018-09-07,2072,,55.61,144.53,200.13,27.78,1937.0
2018-09-08,2045,,55.65,144.57,200.22,27.79,1937.3
2018-09-09,1791,,55.68,144.61,200.29,27.8,1937.7
2018-09-10,1863,,55.64,144.65,200.29,27.78,1938.1
2018-09-11,2425,,55.62,144.69,200.31,27.77,1938.5
2018-09-12,1797,,55.76,144.73,200.5,27.81,1938.9
2018-09-13,2070,,55.73,144.77,200.5,27.79,1939.3
2018-09-14,2028,,55.77,144.82,200.58,27.8,1939.7
2018-09-15,2118,,55.79,144.86,200.65,27.81,1940.1
2018-09-16,2055,,55.85,144.9,200.74,27.82,1940.5
2018-09-17,1995,,55.88,144.94,200.82,27.83,1940.9
2018-09-18,2581,,55.9,144.98,200.88,27.83,1941.3
2018-09-19,2440,,56.08,145.02,201.1,27.89,1941.7
2018-09-20,2066,,56.23,145.06,201.29,27.93,1942.0
2018-09-21,2989,,56.27,145.1,201.37,27.94,1942.4
2018-09-22,2790,,56.57,145.14,201.71,28.04,1942.8
2018-09-23,2515,,56.81,145.18,201.99,28.13,1943.2
2018-09-24,1778,,56.98,145.22,202.2,28.18,1943.5
2018-09-25,1916,,56.93,145.26,202.19,28.16,1943.9
2018-09-26,2020,,56.93,145.3,202.23,28.15,1944.3
2018-09-27,2005,,56.95,145.34,202.29,28.15,1944.6
2018-09-28,2332,,56.97,145.38,202.35,28.16,1945.0
2018-09-29,2342,,57.09,145.42,202.51,28.19,1945.4
2018-09-30,2399,,57.2,145.46,202.66,28.23,1945.7
2018-10-01,2287,,57.33,145.5,202.83,28.27,1946.1
2018-10-02,2139,,57.43,145.54,202.97,28.3,1946.5
2018-10-03,2215,,57.49,145.58,203.07,28.31,1946.8
2018-10-04,2305,,57.57,145.61,203.19,28.33,1947.2
2018-10-05,2470,,57.68,145.65,203.33,28.37,1947.5
2018-10-06,3332,,57.83,145.69,203.52,28.41,1947.9
2018-10-07,3216,,58.23,145.73,203.96,28.55,1948.2
2018-10-08,1950,,58.59,145.77,204.36,28.67,1948.5
2018-10-09,1610,,58.6,145.81,204.4,28.67,1948.9
2018-10-10,1850,,58.5,145.84,204.35,28.63,1949.2
2018-10-11,2322,,58.48,145.88,204.36,28.61,1949.5
2018-10-12,1989,,58.59,145.92,204.5,28.65,1949.9
2018-10-13,1201,,58.6,145.96,204.56,28.65,1950.2
2018-10-14,2601,,58.39,146.0,204.38,28.57,1950.6
2018-10-15,1760,,58.58,146.03,204.61,28.63,1950.8
2018-10-16,2564,,58.53,146.07,204.6,28.61,1951.2
2018-10-17,1490,,58.7,146.11,204.81,28.66,1951.5
2018-10-18,1672,,58.57,146.15,204.72,28.61,1951.9
2018-10-19,2188,,58.5,146.19,204.68,28.58,1952.2
2018-10-20,1585,,58.57,146.23,204.79,28.6,1952.5
2018-10-21,3987,,58.47,146.27,204.73,28.56,1953.0
2018-10-22,1135,,59.05,146.3,205.35,28.76,1953.2
2018-10-23,1949,,58.82,146.34,205.16,28.67,1953.6
2018-10-24,1956,,58.82,146.38,205.2,28.67,1953.9
2018-10-25,2408,,58.82,146.41,205.23,28.66,1954.2
2018-10-26,1627,,58.96,146.44,205.39,28.7,1954.4
2018-10-27,2301,,58.87,146.46,205.33,28.67,1954.6
2018-10-28,2692,,58.97,146.47,205.44,28.7,1954.7
2018-10-29,1687,,59.18,146.48,205.66,28.78,1954.7
2018-10-30,2133,,59.11,146.49,205.6,28.75,1954.7
2018-10-31,2144,,59.16,146.51,205.67,28.77,1954.8
2018-11-01,2515,,59.22,146.56,205.78,28.78,1955.3
2018-11-02,2533,,59.38,146.68,206.07,28.82,1956.5
2018-11-03,2097,,59.55,146.92,206.47,28.84,1958.9
2018-11-04,1473,,59.6,147.34,206.93,28.8,1963.0
2018-11-05,1585,,59.46,147.99,207.45,28.66,1969.4
2018-11-06,1850,,59.35,148.9,208.25,28.5,1978.5
2018-11-07,1648,,59.32,150.02,209.34,28.34,1989.5
2018-11-08,1549,,59.22,151.14,210.37,28.15,2000.7
2018-11-09,1704,211.44,59.1,151.82,210.92,28.02,2008.1
2018-11-10,1945,,59.02,151.24,210.26,28.07,2002.3
2018-11-11,1587,,59.0,150.22,209.22,28.2,1992.1
2018-11-12,1713,,58.89,149.19,208.08,28.3,1981.8
2018-11-13,1708,,58.82,148.37,207.18,28.39,1973.6
2018-11-14,1627,,58.74,147.8,206.54,28.44,1967.8
2018-11-15,1940,,58.65,147.46,206.11,28.46,1964.4
2018-11-16,1912,,58.65,147.29,205.94,28.48,1962.7
2018-11-17,1939,,58.63,147.25,205.88,28.48,1962.2
2018-11-18,2013,,58.63,147.27,205.9,28.48,1962.4
2018-11-19,1906,,58.65,147.33,205.97,28.47,1962.9
2018-11-20,2341,,58.64,147.39,206.03,28.46,1963.6
2018-11-21,2317,,58.75,147.46,206.21,28.49,1964.3
2018-11-22,2243,,58.85,147.53,206.38,28.52,1964.8
2018-11-23,3496,,58.93,147.58,206.52,28.54,1965.4
2018-11-24,1183,,59.37,147.63,207.0,28.68,1965.8
2018-11-25,1629,,59.15,147.67,206.83,28.6,1966.2
2018-11-26,2174,,59.06,147.71,206.78,28.56,1966.6
2018-11-27,2028,,59.12,147.75,206.88,28.58,1966.9
2018-11-28,1785,,59.14,147.79,206.94,28.58,1967.3
2018-11-29,1912,,59.1,147.83,206.93,28.56,1967.6
2018-11-30,1693,,59.08,147.87,206.95,28.55,1967.9
2018-12-01,1973,,59.01,147.91,206.91,28.52,1968.3
2018-12-02,2312,,59.01,147.94,206.96,28.51,1968.7
2018-12-03,2154,,59.12,147.98,207.1,28.54,1969.0
2018-12-04,2331,,59.17,148.02,207.19,28.56,1969.3
2018-12-05,2401,,59.28,148.06,207.34,28.59,1969.7
2018-12-06,2326,,59.41,148.1,207.5,28.63,1970.0
2018-12-07,2969,,59.51,148.14,207.65,28.66,1970.4
2018-12-08,1316,,59.8,148.18,207.98,28.75,1970.7
2018-12-09,1928,,59.62,148.21,207.83,28.68,1971.1
2018-12-10,2085,,59.61,148.25,207.86,28.68,1971.4
2018-12-11,3642,,59.64,148.29,207.93,28.68,1971.8
2018-12-12,1371,,60.12,148.33,208.45,28.84,1972.0
2018-12-13,1679,,59.96,148.37,208.32,28.78,1972.4
2018-12-14,1809,,59.88,148.41,208.28,28.75,1972.7
2018-12-15,1753,,59.83,148.44,208.28,28.73,1973.1
2018-12-16,1900,,59.77,148.48,208.26,28.7,1973.4
2018-12-17,2088,,59.76,148.52,208.28,28.69,1973.8
2018-12-18,2005,,59.79,148.56,208.35,28.7,1974.1
2018-12-19,1953,,59.81,148.6,208.4,28.7,1974.4
2018-12-20,2091,,59.8,148.64,208.44,28.69,1974.8
2018-12-21,1993,,59.84,148.67,208.51,28.7,1975.1
2018-12-22,2671,,59.85,148.71,208.56,28.7,1975.5
2018-12-23,2939,,60.05,148.75,208.8,28.76,1975.8
2018-12-24,1720,,60.33,148.79,209.12,28.85,1976.1
2018-12-25,2469,,60.26,148.83,209.09,28.82,1976.5
2018-12-26,1774,,60.41,148.86,209.27,28.87,1976.8
2018-12-27,2038,,60.35,148.9,209.25,28.84,1977.2
2018-12-28,2047,,60.37,148.94,209.31,28.84,1977.4
2018-12-29,4333,,60.4,148.98,209.38,28.85,1977.9
2018-12-30,1013,,61.08,149.01,210.09,29.07,1978.1
2018-12-31,2108,,60.8,149.05,209.86,28.97,1978.5
2019-01-01,1110,,60.84,149.09,209.93,28.98,1978.7
2019-01-02,2050,,60.6,149.13,209.73,28.89,1979.1
2019-01-03,1093,,60.62,149.17,209.79,28.9,1979.4
2019-01-04,2314,,60.38,149.2,209.58,28.81,1979.8
2019-01-05,2294,,60.48,149.24,209.72,28.84,1980.1
2019-01-06,1195,,60.57,149.28,209.85,28.86,1980.4
2019-01-07,2022,,60.35,149.32,209.67,28.78,1980.8
2019-01-08,1171,,60.37,149.36,209.72,28.78,1981.1
2019-01-09,2260,,60.14,149.39,209.53,28.7,1981.5
2019-01-10,1115,,60.22,149.43,209.65,28.72,1981.8
2019-01-11,2320,,59.98,149.47,209.45,28.64,1982.2
2019-01-12,1300,,60.08,149.51,209.59,28.67,1982.5
2019-01-13,3001,,59.89,149.55,209.44,28.59,1982.9
2019-01-14,2415,,60.18,149.59,209.77,28.69,1983.2
2019-01-15,2072,,60.31,149.63,209.94,28.73,1983.5
2019-01-16,2884,,60.34,149.67,210.01,28.73,1983.9
2019-01-17,1613,,60.6,149.7,210.31,28.82,1984.2
2019-01-18,1652,,60.5,149.74,210.24,28.78,1984.6
2019-01-19,2018,,60.41,149.78,210.19,28.74,1984.9
2019-01-20,2246,,60.42,149.82,210.24,28.74,1985.3
2019-01-21,2070,,60.5,149.86,210.36,28.76,1985.6
2019-01-22,1623,,60.53,149.9,210.43,28.77,1986.0
2019-01-23,1770,,60.43,149.94,210.37,28.73,1986.3
2019-01-24,2314,,60.38,149.97,210.35,28.7,1986.7
2019-01-25,1780,,60.47,150.01,210.49,28.73,1987.0
2019-01-26,1925,,60.42,150.05,210.47,28.71,1987.4
2019-01-27,2473,,60.41,150.09,210.5,28.7,1987.7
2019-01-28,1712,,60.55,150.13,210.68,28.74,1988.1
2019-01-29,2221,,60.47,150.17,210.64,28.71,1988.4
2019-01-30,1670,,60.55,150.21,210.75,28.73,1988.8
2019-01-31,1559,,60.46,150.25,210.71,28.69,1989.1
2019-02-01,1702,,60.34,150.29,210.63,28.65,1989.5
2019-02-02,2413,,60.26,150.32,210.59,28.62,1989.9
2019-02-03,2276,,60.39,150.36,210.75,28.65,1990.2
2019-02-04,1896,,60.48,150.4,210.88,28.68,1990.5
2019-02-05,1985,,60.45,150.44,210.9,28.67,1990.9
2019-02-06,1780,,60.46,150.48,210.94,28.66,1991.3
2019-02-07,2120,,60.4,150.52,210.92,28.64,1991.6
2019-02-08,1874,,60.44,150.56,211.0,28.65,1992.0
2019-02-09,2387,,60.41,150.6,211.01,28.63,1992.3
2019-02-10,4261,,60.53,150.64,211.17,28.66,1992.8
2019-02-11,2449,,61.18,150.68,211.86,28.88,1993.0
2019-02-12,2100,,61.32,150.71,212.03,28.92,1993.4
2019-02-13,1970,,61.35,150.75,212.11,28.93,1993.7
2019-02-14,1870,,61.35,150.79,212.14,28.92,1994.0
2019-02-15,1975,,61.32,150.83,212.15,28.9,1994.4
2019-02-16,1766,,61.32,150.87,212.19,28.9,1994.7
2019-02-17,2553,,61.26,150.91,212.17,28.87,1995.1
2019-02-18,1619,,61.42,150.94,212.37,28.92,1995.4
2019-02-19,1769,,61.32,150.98,212.3,28.88,1995.7
2019-02-20,1988,,61.26,151.02,212.28,28.86,1996.1
2019-02-21,1726,,61.27,151.06,212.32,28.85,1996.4
2019-02-22,2082,,61.19,151.1,212.29,28.83,1996.8
2019-02-23,2005,,61.22,151.14,212.36,28.83,1997.1
2019-02-24,2467,,61.23,151.17,212.4,28.83,1997.5
2019-02-25,2004,,61.37,151.21,212.58,28.87,1997.8
2019-02-26,2081,,61.38,151.25,212.63,28.87,1998.2
2019-02-27,1492,,61.4,151.29,212.69,28.87,1998.5
2019-02-28,1930,,61.26,151.33,212.59,28.82,1998.9
2019-03-01,1713,,61.25,151.37,212.62,28.81,1999.2
2019-03-02,2225,,61.17,151.41,212.58,28.78,1999.6
2019-03-03,1613,,61.24,151.45,212.69,28.79,1999.9
2019-03-04,1978,,61.14,151.48,212.62,28.75,2000.3
2019-03-05,1780,,61.14,151.52,212.66,28.75,2000.6
2019-03-06,1869,,61.08,151.56,212.64,28.72,2001.0
2019-03-07,1770,,61.05,151.6,212.65,28.71,2001.3
2019-03-08,2817,,60.99,151.64,212.63,28.68,2001.7
2019-03-09,2510,,61.22,151.68,212.9,28.76,2002.1
2019-03-10,2304,,61.37,151.72,213.09,28.8,2002.4
2019-03-11,1853,,61.47,151.76,213.22,28.83,2002.8
2019-03-12,1845,,61.43,151.8,213.23,28.81,2003.1
2019-03-13,1933,,61.39,151.84,213.22,28.79,2003.5
2019-03-14,1655,,61.37,151.88,213.25,28.78,2003.8
2019-03-15,1806,,61.28,151.91,213.19,28.74,2004.2
2019-03-16,1795,,61.23,151.95,213.18,28.72,2004.5
2019-03-17,1760,,61.17,151.99,213.17,28.7,2004.9
2019-03-18,2052,,61.11,152.03,213.14,28.67,2005.3
2019-03-19,1830,,61.13,152.07,213.2,28.67,2005.6
2019-03-20,1795,,61.08,152.11,213.2,28.65,2006.0
2019-03-21,1870,,61.03,152.15,213.18,28.63,2006.4
2019-03-22,2446,,61.0,152.19,213.19,28.61,2006.8
2019-03-23,1898,,61.13,152.23,213.36,28.65,2007.1
2019-03-24,1573,,61.1,152.27,213.37,28.64,2007.5
2019-03-25,1544,,60.98,152.31,213.29,28.59,2007.8
2019-03-26,1635,,60.85,152.35,213.21,28.54,2008.2
2019-03-27,2440,,60.75,152.39,213.15,28.5,2008.6
2019-03-28,2100,,60.88,152.43,213.31,28.54,2009.0
2019-03-29,2302,,60.91,152.47,213.39,28.55,2009.4
2019-03-30,2170,,61.0,152.51,213.52,28.57,2009.7
2019-03-31,1722,,61.05,152.55,213.61,28.58,2010.1
2019-04-01,2173,,60.98,152.59,213.57,28.55,2010.5
2019-04-02,1865,,61.03,152.63,213.66,28.56,2010.9
2019-04-03,1957,,60.99,152.67,213.67,28.55,2011.3
2019-04-04,2061,,60.98,152.71,213.7,28.54,2011.6
2019-04-05,2625,,61.0,152.75,213.76,28.54,2012.0
2019-04-06,2030,,61.18,152.79,213.98,28.59,2012.4
2019-04-07,2091,,61.19,152.83,214.03,28.59,2012.8
2019-04-08,2214,,61.22,152.87,214.1,28.6,2013.1
2019-04-09,2140,,61.29,152.91,214.2,28.61,2013.5
2019-04-10,2552,,61.33,152.95,214.28,28.62,2013.9
2019-04-11,2144,,61.49,152.99,214.48,28.67,2014.3
2019-04-12,2056,,61.53,153.03,214.56,28.68,2014.6
2019-04-13,2045,,61.55,153.07,214.62,28.68,2015.0
2019-04-14,3193,,61.56,153.11,214.67,28.68,2015.4
2019-04-15,2008,,61.9,153.15,215.06,28.79,2015.7
2019-04-16,1773,,61.91,153.19,215.1,28.78,2016.1
2019-04-17,1918,,61.84,153.23,215.08,28.75,2016.5
2019-04-18,1851,,61.82,153.27,215.09,28.74,2016.8
2019-04-19,2166,,61.78,153.31,215.09,28.72,2017.2
2019-04-20,2471,,61.83,153.35,215.18,28.73,2017.6
2019-04-21,2177,,61.96,153.39,215.35,28.77,2017.9
2019-04-22,1595,,62.01,153.42,215.44,28.79,2018.2
2019-04-23,1735,,61.9,153.46,215.36,28.74,2018.6
2019-04-24,2298,,61.82,153.49,215.32,28.71,2018.9
2019-04-25,1867,,61.91,153.52,215.43,28.74,2019.1
2019-04-26,2185,,61.87,153.55,215.43,28.72,2019.4
2019-04-27,3469,,61.93,153.59,215.52,28.73,2019.8
2019-04-28,2393,,62.35,153.64,215.99,28.87,2020.2
2019-04-29,1201,,62.46,153.71,216.17,28.89,2020.9
2019-04-30,1255,,62.23,153.82,216.05,28.8,2022.0
2019-05-01,1377,,62.02,153.98,216.0,28.71,2023.5
2019-05-02,1316,,61.84,154.2,216.04,28.62,2025.8
2019-05-03,1422,,61.64,154.5,216.14,28.52,2028.6
2019-05-04,1340,,61.47,154.83,216.3,28.42,2031.9
2019-05-05,1280,,61.28,155.13,216.42,28.32,2034.9
2019-05-06,1451,,61.07,155.26,216.33,28.23,2030.5
2019-05-07,1589,,60.92,154.95,215.87,28.22,2027.5
2019-05-08,1578,,60.8,154.5,215.3,28.24,2023.0
2019-05-09,1462,,60.68,154.07,214.75,28.26,2018.7
2019-05-10,1592,,60.53,153.72,214.25,28.25,2015.3
2019-05-11,1586,,60.42,153.47,213.89,28.25,2012.8
2019-05-12,1408,,60.3,153.31,213.62,28.23,2011.1
2019-05-13,1579,,60.14,153.21,213.35,28.19,2010.1
2019-05-14,2072,,60.03,153.16,213.18,28.16,2009.6
2019-05-15,3093,,60.05,153.13,213.18,28.17,2009.3
2019-05-16,1926,,60.37,153.11,213.48,28.28,2009.0
2019-05-17,2260,,60.36,153.09,213.45,28.28,2008.9
2019-05-18,3212,,60.44,153.07,213.51,28.31,2008.8
2019-05-19,1759,,60.79,153.05,213.84,28.43,2008.6
2019-05-20,1608,,60.73,153.03,213.76,28.41,2008.3
2019-05-21,2317,,60.62,153.01,213.63,28.38,2008.1
2019-05-22,2241,,60.72,152.98,213.7,28.41,2007.8
2019-05-23,1610,,60.79,152.95,213.75,28.44,2007.5
2019-05-24,2022,,60.69,152.93,213.61,28.41,2007.3
2019-05-25,1743,,60.7,152.9,213.6,28.42,2007.0
2019-05-26,2027,,60.63,152.87,213.5,28.4,2006.7
2019-05-27,2024,,60.65,152.84,213.49,28.41,2006.4
2019-05-28,1971,,60.66,152.81,213.47,28.42,2006.1
2019-05-29,2144,,60.66,152.79,213.44,28.42,2005.9
2019-05-30,2129,,60.71,152.76,213.46,28.44,2005.6
2019-05-31,2367,,60.75,152.73,213.48,28.46,2005.3
2019-06-01,2830,,60.86,152.7,213.56,28.5,2005.0
2019-06-02,2057,,61.11,152.67,213.78,28.58,2004.7
2019-06-03,2156,,61.13,152.65,213.78,28.6,2004.4
2019-06-04,2684,,61.18,152.62,213.8,28.62,2004.2
2019-06-05,1843,,61.39,152.59,213.97,28.69,2003.8
2019-06-06,2933,,61.35,152.56,213.91,28.68,2003.6
2019-06-07,2201,,61.62,152.53,214.15,28.77,2003.3
2019-06-08,1987,,61.69,152.5,214.19,28.8,2003.0
2019-06-09,2331,,61.69,152.47,214.16,28.81,2002.6
2019-06-10,3576,,61.79,152.44,214.24,28.84,2002.4
2019-06-11,1868,,62.25,152.41,214.67,29.0,2002.0
2019-06-12,2675,,62.22,152.38,214.61,28.99,2001.7
2019-06-13,2623,,62.42,152.35,214.78,29.06,2001.4
2019-06-14,2600,,62.61,152.32,214.93,29.13,2001.1
2019-06-15,3470,,62.79,152.29,215.08,29.19,2000.8
2019-06-16,2642,,63.22,152.26,215.48,29.34,2000.4
2019-06-17,2201,,63.41,152.23,215.64,29.41,2000.1
2019-06-18,2675,,63.48,152.2,215.68,29.43,1999.7
2019-06-19,2886,,63.68,152.17,215.85,29.5,1999.4
2019-06-20,1627,,63.94,152.14,216.08,29.59,1999.0
2019-06-21,2700,,63.84,152.11,215.95,29.56,1998.7
2019-06-22,2997,,64.05,152.07,216.13,29.64,1998.3
2019-06-23,2214,,64.35,152.04,216.39,29.74,1997.9
2019-06-24,1964,,64.42,152.01,216.43,29.76,1997.5
2019-06-25,2458,,64.42,151.98,216.39,29.77,1997.2
2019-06-26,2908,,64.56,151.94,216.5,29.82,1996.8
2019-06-27,3360,,64.83,151.91,216.74,29.91,1996.4
2019-06-28,2929,,65.22,151.88,217.1,30.04,1996.0
2019-06-29,3342,,65.5,151.84,217.34,30.14,1995.7
2019-06-30,1430,,65.89,151.81,217.7,30.27,1995.2
